Rank,Movie,Release,Distributor,Genre,2005 Gross,Tickets Sold
604,The Grace Lee Project,"Dec 16, 2005",Women Make Movies,Documentary,"$5,965",930
605,The Roost,"Oct 21, 2005",Vitagraph Films,Horror,"$5,642",880
606,WMD: Weapons of Mass Deception,"Dec 3, 2004",Cinema Libre,Documentary,"$5,458",851
607,A Silent Love,"Oct 29, 2004",Atopia,Drama,"$5,260",820
608,A Fond Kiss,"Nov 26, 2004",Castle Hill Produ…,Drama,"$4,953",772
609,"Peace, Propaganda and the P…","Jan 28, 2005",Arab Film Distrib…,Documentary,"$4,930",769
610,Streets of Legend,"Nov 23, 2005",Lionsgate,Action,"$4,825",752
611,Who Killed Bambi?,"Nov 12, 2004",Strand,Thriller/Suspense,"$4,725",737
612,My Big Fat Independent Movie,"Sep 30, 2005",Big Fat Movies,Comedy,"$4,655",726
613,Emile,"Feb 4, 2005",Castle Hill Produ…,Drama,"$4,626",721
614,Rosenstrasse,"Aug 20, 2004",IDP Distribution,Drama,"$4,569",712
615,Isn't This a Time! A Tribut…,"Dec 9, 2005",Seventh Art Relea…,Concert/Perfor…,"$4,433",691
616,Sacred Stage,"Oct 7, 2005",First Run Features,Documentary,"$4,410",687
617,McLibel,"Jun 10, 2005",Cinema Libre,Documentary,"$4,337",676
618,Silent Waters,"Oct 8, 2004",First Run Features,Drama,"$4,326",674
619,Perlasca,"Apr 15, 2005",Castle Hill Produ…,Drama,"$4,216",657
620,Sueño,"Sep 30, 2005",Sony Pictures,Drama,"$4,181",652
621,The Californians,"Oct 21, 2005",Fabrication Films,Drama,"$4,134",644
622,Howard Zinn,"Jun 18, 2004",First Run Features,Documentary,"$4,020",627
623,The Inheritance,"Jul 9, 2004",Cinema Guild,Drama,"$3,934",613
624,Swenkas,"Nov 9, 2005",Seventh Art Relea…,Documentary,"$3,875",604
625,Innocence and Experience: T…,"Jan 21, 2005",Kino International,Documentary,"$3,845",599
626,The Aggressives,"Oct 7, 2005",Seventh Art Relea…,Documentary,"$3,769",587
627,This Divided State,"Jul 22, 2005",Minority Films,Documentary,"$3,724",580
628,The Helix…Loaded,"Mar 18, 2005",Romar,Comedy,"$3,700",577
629,L.A. Twister,"Aug 13, 2004",Indican Pictures,Drama,"$3,464",540
630,The Painting,"Jan 28, 2005",Castle Hill Produ…,Drama,"$3,362",524
631,A Hole in My Heart,"Apr 8, 2005",Newmarket Films,Comedy,"$3,306",515
632,I Love Your Work,"Nov 4, 2005",ThinkFilm,Comedy,"$3,264",509
633,"Congo: White King, Red Rubb…","Oct 21, 2005",ArtMattan Films,Documentary,"$3,238",505
634,Sex is Comedy,"Oct 20, 2004",IFC Films,Comedy,"$3,062",477
635,Unveiled,"Nov 18, 2005",Wolfe Releasing,Drama,"$3,025",471
636,15,"Apr 13, 2005",Picture This Ente…,Drama,"$3,013",470
637,Stolen Childhoods,"May 20, 2005",Balcony Releasing,Documentary,"$2,996",467
638,Three Days of Rain,"Sep 30, 2005",Rogue Arts,Drama,"$2,841",443
639,Happy Here and Now,"Dec 14, 2005",IFC Films,Drama,"$2,443",381
640,The Rider Named Death,"Mar 18, 2005",Kino International,Drama,"$2,438",380
641,Sex Sells: The Making of To…,"Feb 25, 2005",HB Filmworks,Comedy,"$2,386",372
642,The Optimists,"Oct 21, 2005",Castle Hill Produ…,Documentary,"$2,377",370
643,Nowhere Man,"Mar 11, 2005",First Run Features,Drama,"$2,348",366
644,The Overture,"Oct 7, 2005",Kino International,Drama,"$2,254",351
645,With God on Our Side,"Jan 19, 2005",Lumiere Productions,Documentary,"$1,806",281
646,Carlos Castaneda: Enigma of…,"Mar 5, 2004",Indican Pictures,Documentary,"$1,790",279
647,Steal Me,"Sep 9, 2005",Cineville,Drama,"$1,600",249
648,Making Grace,"Jul 22, 2005",First Run Features,Documentary,"$1,496",233
649,The Tracker,"Jan 16, 2004",ArtMattan Films,Drama,"$1,468",229
650,Kalyug,"Dec 9, 2005",Kria,Thriller/Suspense,"$1,435",223
651,Monumental: David Broners F…,"Jul 22, 2005",First Run Features,Documentary,"$1,430",223
652,Return to the Land of Wonders,"Jul 13, 2005",Arab Film Distrib…,Documentary,"$1,338",208
653,Electric Shadows,"Dec 16, 2005",First Run Features,,"$1,304",203
654,Frog-g-g!,"Apr 21, 2005",End of All Cinema,,"$1,262",196
655,Twin Sisters,"May 6, 2005",Miramax,Drama,"$1,207",188
656,Two Men Went to War,"Mar 26, 2004",Indican Pictures,Comedy,"$1,104",172
657,The Letter: An American Tow…,"Feb 9, 2005",Arab Film Distrib…,Documentary,"$1,058",165
658,The Boat is Full,"Oct 23, 1981",Castle Hill Produ…,Drama,"$1,016",158
659,She's One of Us,"Jan 21, 2005",Leisure Time Feat…,Drama,$996,155
660,Distant,"Mar 12, 2004",New Yorker,Drama,$994,155
661,The Raspberry Reich,"Sep 24, 2004",Strand,Comedy,$832,129
662,Anatomy of Hell,"Sep 24, 2004",Tartan Films,Drama,$723,112
663,Yes Nurse! No Nurse!,"Sep 3, 2004",Regent Releasing,Musical,$707,110
664,Proteus,"Aug 5, 2005",Strand,Documentary,$642,100
665,Steve + Sky,"Jul 8, 2005",Lifesize Entertai…,,$624,97
666,The Dark Hours,"Oct 13, 2005",Freestyle Releasing,Horror,$423,65
667,The Comedians of Comedy,"Nov 11, 2005",Vitagraph Films,Concert/Perfor…,$354,55
668,The Brown Bunny,"Aug 27, 2004",WellSpring,Drama,$317,49
669,Spooky House,"Apr 19, 2002",,Comedy,$300,46
